Protein_A	Protein_B	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	label
P0A7Y0	P10908	2607	4375	0.08921998	0.08921998	8.76223909556869e-08	1.7257969431702205	1.7016871165644174	1.0141681901279709	1.7257969431702207	880	669	0.288038	0.27868316	4437	4357	0.0496361959999999	0.01745397	0	0	1	1	0	0	-0.6902492726654123	-0.6798515561543079	0.7974781951461393	4.111729881511198	3346	3988	1e-06	1e-06	7.489972985914431e-08	1.4752133949478483	1.3259635494472664	1.1125595387315117	1.4752133949478488	239	622	0.991585	0.992685	1438	1948	0.022021	0.008173	0	0	0	0	0	0	-0.9999989915135868	-0.9999989926310964	-0.9999545888015984	-0.9998776459072556	840	592	0.840584	0.840584	2.0051612851479707e-06	38.9258671821268	5.239001189060643	7.430016863406408	38.9258671821268	3022	1369	0.094682	0.740397	4405	3395	0.0	0.069685	1	1	1	1	1	1	7.877970469571829	0.135315243038532	0.0	11.06262466814953	1	0	178.87	178.87	0.5	9847922.0	2219.0	4438.0	9847922.0	423	420	0.0517418	0.249328	4260	4258	0.0	0.0	1	1	1	1	1	1	3455.972892323035	716.4083937624334	0.0	0.0	1
P0A746	P63389	1134	281	0.5967573	0.5967573	3.124316555753429e-06	61.53605148873683	3.910132158590309	15.737588652482268	61.53605148873683	662	581	0.4424742	0.69021416	4246	4111	0.101772465	0.24981949	1	0	1	1	1	1	0.3486827028558953	-0.1354026987797526	4.863641997862585	1.388753975920774	113	1623	0.999978	0.999978	5.401434621035347e-06	106.38581367211133	38.92982456140351	2.7327586206896552	106.38581367211133	2507	1070	0.990966	0.960788	3828	2716	0.002947	0.0191639999999999	1	1	1	1	1	1	0.0090941566108221	0.040789435338493	338.3206650831354	51.18002504696307	358	267	0.8689469999999999	0.8689469999999999	1.039371388184426e-05	201.771463019166	12.272980501392755	16.440298507462686	201.771463019166	2242	152	0.140546	0.965297	4405	1619	0.0	0.057016	1	0	1	1	1	1	5.182651943136054	-0.0998138396783581	0.0	14.240406201767923	3	0	191.373	191.373	0.25	4923961.0	1109.5	4438.0	4923961.0	439	418	0.215134	0.624816	4267	4256	0.0	0.0	1	1	1	1	1	1	888.5525579406321	305.28697088422825	0.0	0.0	1
P0A6Z6	P39405	43	3	0.9955344	0.9955344	0.0056818181818181	111908.20454545454	100.86363636363636	1109.5	111908.20454545454	439	382	0.8796913000000001	0.97753817	3796	3242	0.4304856999999999	0.2508863	1	1	1	1	1	1	0.131686081242363	0.0184097465984372	1.3125841346181768	2.968069998242232	375	504	0.999923	0.999923	5.266484095218032e-06	103.72784916789551	11.8031914893617	8.788118811881189	103.72784916789551	2330	683	0.942542	0.996193	3779	1981	0.026851	0.005743	1	1	1	1	1	1	0.0608789847030689	0.003744254376411	36.23969312129902	173.11161413895175	738	596	0.8902760000000001	0.8902760000000001	2.266633120496483e-06	44.00177704036647	5.962110960757781	7.380234505862646	44.00177704036646	2165	1720	0.6222310000000001	0.688631	3724	3516	0.048721	0.030257	1	1	1	1	1	1	0.4307805300603794	0.2928201024932076	17.272941852589234	28.423802756386955	10	2	169.958	169.958	0.0303030303030303	596843.7575757576	403.45454545454544	1479.3333333333333	596843.7575757576	418	419	1.07662	1.26193	4257	4257	0.0	0.0	1	1	1	1	1	1	156.86256989467034	133.68100449311768	0.0	0.0	1
P0A6G7	P0A6G7	0	0	0.9979023	0.9979023	1.0	19695844.0	4438.0	4438.0	19695844.0	860	860	0.789054	0.789054	2309	2309	0.43489358	0.43489358	1	1	1	1	1	1	0.2646818848900076	0.2646818848900076	1.2945896327096853	1.2945896327096853	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	1804	1804	0.948964	0.948964	3442	3442	0.019503	0.019503	1	1	1	1	1	1	0.0537807545913228	0.0537807545913228	50.27416294928985	50.27416294928985	0	0	0.999998	0.999998	1.0	19412836.0	4406.0	4406.0	19412836.0	808	808	0.8191350000000001	0.8191350000000001	3518	3518	0.059854	0.059854	1	1	1	1	1	1	0.2207975486336194	0.2207975486336194	15.707287733484812	15.707287733484812	0	0	177.08700000000002	177.08700000000002	1.0	19695844.0	4438.0	4438.0	19695844.0	425	425	0.0803057	0.0803057	4261	4261	0.0	0.0	1	1	1	1	1	1	2204.1610284201497	2204.1610284201497	0.0	0.0	1
P0A6Z6	P0AFT8	2996	1239	0.74673545	0.74673545	2.6908629059166694e-07	5.29988160203214	1.480814147480814	3.579032258064516	5.299881602032139	439	2744	0.8796913000000001	0.7970199	3796	4214	0.4304856999999999	0.15429656	0	0	1	1	1	1	-0.1511392121304372	-0.06309058280728	0.734634739318867	3.839611783956817	1793	663	0.999812	0.999812	8.394783145961773e-07	16.53423392566923	2.4738015607580826	6.683734939759036	16.534233925669234	2330	2750	0.942542	0.989685	3779	4076	0.026851	0.000131	1	1	1	1	1	1	0.060761218067736	0.0102325487402557	36.23555919705039	7631.152671755724	1518	2592	0.497896	0.497896	2.538865589155185e-07	4.928658130831298	2.900592495062541	1.6991901272657155	4.928658130831299	2165	902	0.6222310000000001	0.671704	3724	2717	0.048721	0.062045	0	0	1	1	1	1	-0.1998212882353982	-0.2587568333670783	9.219330473512448	7.024756225320331	11	9	147.571	147.571	0.0083333333333333	164132.03333333333	369.8333333333333	443.8	164132.03333333333	418	418	1.07662	1.55759	4257	4258	0.0	0.0	1	1	1	1	1	1	136.06878935929112	93.74316090883993	0.0	0.0	1
P0A6I0	P07000	27	46	0.97458726	0.97458726	0.0007598784194528	14966.44680851064	158.5	94.4255319148936	14966.446808510638	793	324	0.8426062	0.89664704	2106	3724	0.13845722	0.47552574	1	1	1	1	1	1	0.1566343328591695	0.0869240810743099	6.03890530230204	1.0494942292713745	3902	3540	5e-06	5e-06	7.235616191948742e-08	1.4251156776049647	1.137074045605944	1.253318271674668	1.4251156776049645	747	358	0.985906	1.0	2161	2954	0.0397649999999999	0.0088209999999999	0	0	0	0	0	0	-0.9999949285225974	-0.999995	-0.9998742612850496	-0.9994331708423082	185	25	0.977673	0.977673	0.0002067824648469	4014.2340777502063	23.688172043010752	169.46153846153848	4014.2340777502072	1600	633	0.687078	0.893284	3371	2451	0.055531	0.079519	1	1	1	1	1	1	0.4229432466182878	0.0944705155359325	16.60589580594623	11.294835196619674	5	0	182.939	182.939	0.1666666666666666	3282640.666666666	739.6666666666666	4438.0	3282640.6666666665	427	415	0.390743	0.953816	4260	4255	0.0	0.0	1	1	1	1	1	1	467.1824114571471	190.7969503552048	0.0	0.0	1
P0A6L2	P0A6L2	0	0	0.96840155	0.96840155	1.0	19695844.0	4438.0	4438.0	19695844.0	1774	1774	0.31873554	0.31873554	4437	4437	0.007992031	0.007992031	1	1	1	1	1	1	2.038260339590621	2.038260339590621	120.17089510788936	120.17089510788936	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	785	785	0.995233	0.995233	2097	2097	0.005492	0.005492	1	1	1	1	1	1	0.0047898331345523	0.0047898331345523	181.0830298616169	181.0830298616169	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	3159	3159	0.080703	0.080703	4405	4405	0.0	0.0	1	1	1	1	1	1	11.391113093689206	11.391113093689206	0.0	0.0	0	0	178.77900000000002	178.77900000000002	1.0	19695844.0	4438.0	4438.0	19695844.0	424	424	0.0711621	0.0711621	4261	4261	0.0	0.0	1	1	1	1	1	1	2511.278305446298	2511.278305446298	0.0	0.0	1
P0A6P5	P0AFI5	2871	77	0.65064496	0.65064496	4.463966859510035e-06	87.92159488607956	1.5452646239554315	56.8974358974359	87.92159488607956	634	266	0.29246116	0.92337835	4305	2791	0.05476763	0.6613548	1	0	1	0	1	1	1.2247226264164446	-0.2953647223805929	10.880100709123257	-0.016193788870966	1909	2786	0.176258	0.176258	1.8785798687624107e-07	3.7000216036684903	2.323560209424084	1.5923932543954074	3.700021603668491	429	939	0.999995	0.994749	3274	2408	0.007309	0.00849	0	0	1	1	0	1	-0.8237411187055935	-0.8228115836256181	23.115200437816387	19.760659599528854	1894	697	0.75517	0.75517	7.560236181778319e-07	14.676562511812866	2.325065963060686	6.312320916905444	14.676562511812866	226	1665	0.966657	0.8192959999999999	1936	3577	0.0723559999999999	0.0448029999999999	0	0	1	1	1	1	-0.2187818429908437	-0.0782696363707377	9.436867709657806	15.855344508180258	0	0	208.728	208.728	1.0	19695844.0	4438.0	4438.0	19695844.0	437	419	0.327156	0.8880450000000001	4265	4257	0.0	0.0	1	1	1	1	1	1	637.0075560283167	234.0421431346384	0.0	0.0	1
P0A6S7	P0A6S7	0	0	0.9977215	0.9977215	1.0	19695844.0	4438.0	4438.0	19695844.0	177	177	0.9400767	0.9400767	3089	3089	0.6834380999999999	0.6834380999999999	1	1	1	1	1	1	0.0613192519291245	0.0613192519291245	0.4598564229884171	0.4598564229884171	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	894	894	0.990901	0.990901	2370	2370	0.014156	0.014156	1	1	1	1	1	1	0.0091825520410212	0.0091825520410212	69.64142413111048	69.64142413111048	0	0	0.998223	0.998223	1.0	19412836.0	4406.0	4406.0	19412836.0	2584	2584	0.095126	0.095126	4405	4405	0.0	0.0	1	1	1	1	1	1	9.49369257616214	9.49369257616214	0.0	0.0	0	0	184.48	184.48	1.0	19695844.0	4438.0	4438.0	19695844.0	447	447	0.561321	0.561321	4270	4270	0.0	0.0	1	1	1	1	1	1	327.65330176494376	327.65330176494376	0.0	0.0	1
P0A6T1	P0A6T1	0	0	0.9416094	0.9416094	1.0	19695844.0	4438.0	4438.0	19695844.0	1054	1054	0.37196708	0.37196708	4437	4437	0.011544674	0.011544674	1	1	1	1	1	1	1.5314320826455934	1.5314320826455934	80.5622338058225	80.5622338058225	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	833	833	0.993115	0.993115	2234	2234	0.014977	0.014977	1	1	1	1	1	1	0.0069327318588482	0.0069327318588482	65.76904587033451	65.76904587033451	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	1077	1077	0.0394329999999999	0.0394329999999999	4405	4405	0.0	0.0	1	1	1	1	1	1	24.35947049425608	24.35947049425608	0.0	0.0	0	0	197.719	197.719	1.0	19695844.0	4438.0	4438.0	19695844.0	442	442	0.258804	0.258804	4267	4267	0.0	0.0	1	1	1	1	1	1	762.9719633390521	762.9719633390521	0.0	0.0	1
P0A6T3	P09153	372	49	0.9175207	0.9175207	5.361930294906166e-05	1056.0774262734585	11.898123324396783	88.75999999999999	1056.0774262734585	996	223	0.3571054999999999	0.9458073	4437	2594	0.009435416	0.63123024	1	0	1	1	1	1	1.569326711574031	-0.0299073606219786	96.24220956447496	0.4535436388472136	2160	1945	0.054858	0.054858	2.3779482396762565e-07	4.683569756873816	2.053678852383156	2.2805755395683454	4.683569756873816	758	885	0.991363	0.992194	2124	2360	0.022163	0.021187	0	0	1	1	0	1	-0.9446640635165928	-0.9447104094562152	1.4752064251229529	1.5892292443479494	1880	228	0.8813989999999999	0.8813989999999999	2.3215376007837517e-06	45.06762871184843	2.3423710792131844	19.240174672489083	45.06762871184843	1880	2560	0.1066329999999999	0.767846	4405	4202	0.0	0.014171	1	1	1	1	1	1	7.265724494293511	0.1478851227980609	0.0	61.1973749206125	4	0	177.12900000000002	177.12900000000002	0.2	3939168.8	887.6	4438.0	3939168.8	414	417	0.330286	1.65668	4255	4258	0.0	0.0	1	1	1	1	1	1	535.2897609950164	105.91805297341674	0.0	0.0	1
P0A6T3	P0A805	3475	111	0.8481958	0.8481958	2.568633897747822e-06	50.591412543153055	1.2767548906789414	39.625	50.591412543153055	996	202	0.3571054999999999	0.9481077	4437	3933	0.009435416	0.82289517	1	0	1	1	1	1	1.375196685573311	-0.1053803275724897	88.89490235512669	0.0307458725271167	892	1067	0.914712	0.914712	1.048521375156754e-06	20.651513435752904	4.96976483762598	4.155430711610487	20.6515134357529	758	516	0.991363	0.999131	2124	1837	0.022163	0.003645	0	0	1	1	1	1	-0.0773188024971678	-0.0844924239163832	40.27202995984299	249.94979423868315	2382	1348	0.279567	0.279567	3.110742107969504e-07	6.038832638030626	1.8489299202685687	3.2661230541141584	6.038832638030627	1880	585	0.1066329999999999	0.904138	4405	2963	0.0	0.125269	1	0	1	1	0	1	1.6217681205630532	-0.6907916711829388	0.0	1.2317333099170582	5	2	173.588	173.588	0.0555555555555555	1094213.5555555555	739.6666666666666	1479.3333333333333	1094213.5555555555	414	423	0.330286	2.35249	4255	4261	0.0	0.0	1	1	1	1	1	1	524.568749508002	72.78904905015537	0.0	0.0	1
P0A6T3	P68646	1543	28	0.9472861	0.9472861	2.2333392889047703e-05	439.8750223333929	2.8743523316062176	153.0344827586207	439.8750223333929	996	0	0.3571054999999999	0.998971	4437	2832	0.009435416	0.8044443	1	0	1	1	1	1	1.6526785501763483	-0.0517381385445623	99.39685584610152	0.1775658053640257	334	234	0.999977	0.999977	1.2702445220704984e-05	250.18537948555092	13.24776119402985	18.885106382978723	250.18537948555092	758	1159	0.991363	0.992498	2124	4054	0.022163	0.0	1	1	1	1	1	1	0.0086890473015435	0.0075355315577462	44.11920768848982	0.0	3468	1683	0.154879	0.154879	1.7118023292836658e-07	3.32309378828018	1.270106658979533	2.616389548693587	3.3230937882801794	1880	2113	0.1066329999999999	0.765367	4405	3802	0.0	0.033989	1	0	1	1	0	0	0.4524490542327422	-0.7976408703275684	0.0	3.556738944952779	15	3	162.83100000000002	162.83100000000002	0.015625	307747.5625	277.375	1109.5	307747.5625	414	428	0.330286	4.0095	4255	4265	0.0	0.0	1	1	1	1	1	1	492.0000060553581	39.61129816685373	0.0	0.0	1
P0A6T5	P0A6T5	0	0	0.9897731	0.9897731	1.0	19695844.0	4438.0	4438.0	19695844.0	1031	1031	0.3759525	0.3759525	4437	4437	0.0111111635	0.0111111635	1	1	1	1	1	1	1.6327078553806662	1.6327078553806662	88.07915899176534	88.07915899176534	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	783	783	0.987316	0.987316	2185	2185	0.022879	0.022879	1	1	1	1	1	1	0.0128469507229701	0.0128469507229701	42.708204029896415	42.708204029896415	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	2550	2550	0.627279	0.627279	4139	4139	0.02446	0.02446	1	1	1	1	1	1	0.5941869566811577	0.5941869566811577	39.88307440719542	39.88307440719542	0	0	173.41400000000002	173.41400000000002	1.0	19695844.0	4438.0	4438.0	19695844.0	436	436	0.110895	0.110895	4266	4266	0.0	0.0	1	1	1	1	1	1	1562.767527841652	1562.767527841652	0.0	0.0	1
P0A6T9	P33195	1849	983	0.23860905	0.23860905	5.493298176225005e-07	10.819514392441222	2.398918918918919	4.510162601626016	10.81951439244122	866	996	0.2547686	0.36741844	4437	4437	0.008574586	0.022341436	0	0	1	1	0	1	-0.063428342425244	-0.3505795463069301	26.82747178697607	9.68011250485421	3410	3670	5.4000000000000005e-05	5.4000000000000005e-05	7.986084407641373e-08	1.572926726637369	1.3010847258868368	1.2089348951239445	1.572926726637369	300	1047	0.997331	0.990634	1669	2572	0.032923	0.011009	0	0	0	0	0	0	-0.9999458554882984	-0.9999454894542285	-0.9983598092518908	-0.9950949223362704	1421	3311	0.339432	0.339432	2.1232937211656719e-07	4.1219152788818905	3.09845288326301	1.3303140096618358	4.1219152788818905	2549	465	0.58498	0.962365	4092	2047	0.032549	0.064402	0	0	1	1	1	1	-0.4197545215221033	-0.6472939061582663	9.428338812252296	4.2705195490823264	0	0	170.425	170.425	1.0	19695844.0	4438.0	4438.0	19695844.0	440	427	0.3976139999999999	0.156069	4265	4260	0.0	0.0	1	1	1	1	1	1	427.6192136091788	1090.9849553723031	0.0	0.0	1
P0A6Y8	P08622	583	983	0.35393703	0.35393703	1.740171511304154e-06	34.27414661989086	7.599315068493151	4.510162601626016	34.27414661989086	703	799	0.40589678	0.30056763	4272	4421	0.07372772	0.03392849	0	1	1	1	1	1	-0.1280122251770512	0.1775620348738153	3.800596437811993	9.431853289079474	2577	2520	0.096339	0.096339	1.5386655891904438e-07	3.030531741286305	1.721489526764934	1.760412534708449	3.030531741286305	1453	1377	0.979447	0.956773	4073	2894	0.0	0.015025	0	0	1	1	0	1	-0.9016393944746371	-0.8993084043968632	0.0	5.411913477537437	889	1252	0.120244	0.120244	8.967242662553692e-07	17.407961118035818	4.950561797752809	3.516360734237829	17.407961118035814	179	1110	0.9833	0.047829	1507	4405	0.04173	0.0	0	1	1	1	0	0	-0.877713820807485	1.514039599406218	1.8814761562425115	0.0	0	1	250.027	250.027	0.5	9847922.0	4438.0	2219.0	9847922.0	419	432	1.54936	1.0601200000000002	4258	4262	0.0	0.0	1	1	1	1	1	1	160.37437393504413	234.84782854771157	0.0	0.0	1
P0A6Y8	P0A6Y8	0	0	0.9593419	0.9593419	1.0	19695844.0	4438.0	4438.0	19695844.0	703	703	0.40589678	0.40589678	4272	4272	0.07372772	0.07372772	1	1	1	1	1	1	1.3635119746453763	1.3635119746453763	12.011956696884155	12.011956696884155	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	1453	1453	0.979447	0.979447	4073	4073	0.0	0.0	1	1	1	1	1	1	0.020984290114728	0.020984290114728	0.0	0.0	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	179	179	0.9833	0.9833	1507	1507	0.04173	0.04173	1	1	1	1	1	1	0.0169836265636123	0.0169836265636123	22.963575365444523	22.963575365444523	0	0	256.358	256.358	1.0	19695844.0	4438.0	4438.0	19695844.0	419	419	1.54936	1.54936	4258	4258	0.0	0.0	1	1	1	1	1	1	164.46057727061495	164.46057727061495	0.0	0.0	1
P0A6Y8	P0A6Z3	2185	1967	0.2681135	0.2681135	2.324474296893015e-07	4.57824831336145	2.030192131747484	2.255081300813008	4.57824831336145	703	1267	0.40589678	0.40696767	4272	4318	0.07372772	0.06558214	0	0	1	1	1	1	-0.3394539863065679	-0.3411921394149073	2.636535891792124	3.0882090764345294	637	1154	0.995782	0.995782	1.3570546485906989e-06	26.72833665811722	6.956112852664576	3.8424242424242423	26.72833665811722	1453	784	0.979447	0.98682	4073	2186	0.0	0.019457	1	1	1	1	1	1	0.016677778379024	0.0090816967633407	0.0	50.17859896181324	139	95	0.994798	0.994798	7.440476190476191e-05	1444.4074404761902	31.471428571428568	45.895833333333336	1444.4074404761905	179	213	0.9833	0.984332	1507	1466	0.04173	0.041272	1	1	1	1	1	1	0.0116932777382284	0.0106325914427245	22.83891684639348	23.10345997286296	1	4	192.789	192.789	0.1	1969584.4	2219.0	887.6	1969584.4	419	428	1.54936	0.656857	4258	4260	0.0	0.0	1	1	1	1	1	1	123.43137811741624	292.502238691222	0.0	0.0	1
P0A6Y8	P36659	666	3363	0.16849297	0.16849297	4.456749033331135e-07	8.777943370764083	6.653673163418291	1.3192627824019023	8.777943370764083	703	547	0.40589678	0.18764682	4272	4311	0.07372772	0.021974986	0	0	1	1	0	0	-0.5848871479098702	-0.102073938689715	1.285340846021008	6.667489298969291	565	1581	0.96386	0.96386	1.116804331413919e-06	21.996403890052846	7.840989399293286	2.8053097345132745	21.996403890052846	1453	330	0.979447	0.998438	4073	1660	0.0	0.01315	0	0	1	1	1	1	-0.0159140821300181	-0.0346320953329098	0.0	72.29733840304183	230	536	0.748649	0.748649	8.061460575427057e-06	156.49581207123106	19.073593073593077	8.204841713221601	156.49581207123106	179	1050	0.9833	0.047569	1507	4405	0.04173	0.0	0	1	1	1	1	1	-0.2386362249567781	14.738169816477118	16.940306733764675	0.0	0	0	256.358	256.358	1.0	19695844.0	4438.0	4438.0	19695844.0	419	431	1.54936	0.551095	4258	4262	0.0	0.0	1	1	1	1	1	1	164.46057727061495	464.17932479880966	0.0	0.0	1
P0A6Y8	Q46948	3743	692	0.40831646	0.40831646	3.8541705208371874e-07	7.591114132780799	1.185363247863248	6.404040404040404	7.5911141327808	703	793	0.40589678	0.89837086	4272	2114	0.07372772	0.5553977	1	0	1	0	1	1	0.005961318540147	-0.5454923148330969	4.538167462658549	-0.2648214783748654	612	1655	0.953955	0.953955	9.850974458393424e-07	19.402325618050146	7.2398042414355634	2.679951690821256	19.40232561805014	1453	498	0.979447	0.977173	4073	1928	0.0	0.035511	0	0	1	1	1	1	-0.0260269315236047	-0.0237603781520775	0.0	25.86364788375433	3487	1220	0.132141	0.132141	2.348052806768403e-07	4.558236405713471	1.2631880733944956	3.608517608517608	4.55823640571347	179	1360	0.9833	0.779848	1507	3682	0.04173	0.080414	0	0	1	1	0	0	-0.8656147666022578	-0.8305554415732297	2.166570812365205	0.6432586365558237	25	6	182.908	182.908	0.0054945054945054	108218.92307692308	170.6923076923077	634.0	108218.92307692308	419	436	1.54936	6.44851	4258	4271	0.0	0.0	1	1	1	1	1	1	117.05390612898228	27.36438184945049	0.0	0.0	1
P0A6Z3	P0A6Z3	0	0	0.9979924	0.9979924	1.0	19695844.0	4438.0	4438.0	19695844.0	1267	1267	0.40696767	0.40696767	4318	4318	0.06558214	0.06558214	1	1	1	1	1	1	1.4522645742350986	1.4522645742350986	14.217441821813075	14.217441821813075	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	784	784	0.98682	0.98682	2186	2186	0.019457	0.019457	1	1	1	1	1	1	0.0133560325084614	0.0133560325084614	50.39538469445444	50.39538469445444	0	0	1.0	1.0	1.0	19412836.0	4406.0	4406.0	19412836.0	213	213	0.984332	0.984332	1466	1466	0.041272	0.041272	1	1	1	1	1	1	0.0159173937248814	0.0159173937248814	23.22950184144214	23.22950184144214	0	0	196.358	196.358	1.0	19695844.0	4438.0	4438.0	19695844.0	428	428	0.656857	0.656857	4260	4260	0.0	0.0	1	1	1	1	1	1	297.9356891987145	297.9356891987145	0.0	0.0	1
P0A6Z3	P75862	81	20	0.9623408	0.9623408	0.0005807200929152	11437.772357723576	54.1219512195122	211.33333333333331	11437.772357723576	1267	268	0.40696767	0.9235161	4318	2939	0.06558214	0.6510063	1	1	1	1	1	1	1.3646615467022236	0.0420400900428267	13.673824306434652	0.4782357712974514	1147	1211	0.825398	0.825398	7.187129862812066e-07	14.155658858568785	3.865853658536585	3.6617161716171616	14.155658858568785	784	732	0.98682	0.993824	2186	2051	0.019457	0.007965	0	0	1	1	1	1	-0.1635779574795809	-0.1694726631677238	41.42164773603331	102.62812303829251	111	169	0.991592	0.991592	5.252100840336135e-05	1019.5817226890758	39.33928571428572	25.91764705882353	1019.5817226890756	213	2245	0.984332	0.674541	1466	3927	0.041272	0.022663	1	1	1	1	1	1	0.0073755602784426	0.4700248020505797	23.025780189959296	42.75378370030447	6	2	186.71	186.71	0.0476190476190476	937897.3333333334	634.0	1479.3333333333333	937897.3333333333	428	424	0.656857	2.58183	4260	4262	0.0	0.0	1	1	1	1	1	1	283.24756073239683	71.31692249296042	0.0	0.0	1
P0A6Z6	P09147	52	477	0.8723351	0.8723351	3.947264545669851e-05	777.4470671824427	83.73584905660378	9.284518828451882	777.4470671824425	439	1302	0.8796913000000001	0.34414738	3796	4437	0.4304856999999999	0.015081977	0	1	1	1	1	1	-0.0083622516216768	1.5347718759329216	1.0263973925266276	56.83957235845141	769	1120	0.998821	0.998821	1.1585203378245304e-06	22.818035844619253	5.763636363636364	3.958965209634255	22.818035844619253	2330	1216	0.942542	0.979818	3779	2774	0.026851	0.024212	1	1	1	1	1	1	0.0597098060351686	0.0193944181470435	36.19865181929909	40.2531389393689	1921	3303	0.182928	0.182928	1.5747317287026985e-07	3.057000879330197	2.292403746097815	1.333535108958838	3.057000879330197	2165	2270	0.6222310000000001	0.074819	3724	4405	0.048721	0.0	0	1	1	1	0	1	-0.7060127187491463	1.4449404563012067	2.754602738039039	0.0	10	1	170.197	170.197	0.0454545454545454	895265.6363636364	403.45454545454544	2219.0	895265.6363636364	418	418	1.07662	0.7570399999999999	4257	4257	0.0	0.0	1	1	1	1	1	1	157.08456094072187	223.8190320194442	0.0	0.0	1
